TRAVELER_ID,GENDER,AGE_GRP,INCOME,RESIDENCE_SGG_CD,RESIDENCE_SIDO_NM,MARR_STTS,JOB_NM,TRAVEL_NUM,TRAVEL_DAYS_SUM,VISIT_AREA_CNT,RESIDENCE_TIME_MIN_AVG,PAYMENT_AMT_WON_PER_UNIT,PAYMENT_AMT_WON_SUM,PAYMENT_AMT_WON_PER_PERSON,PAYMENT_AMT_WON_PER_DAY,LODGE_PAYMENT_AMT_WON_SUM,ACTIVITY_PAYMENT_AMT_WON_SUM,MVMN_PAYMENT_AMT_WON_SUM,LODGING_TYPE_CD,LODGING_YN,ACTIVITY_TYPE_CD_CNT,MVMN_NM,TRAVEL_PURPOSE,TRAVEL_COMPANION_TYPE,TRAVEL_COMPANIONS_NUM,VISIT_SIDO_SGG_NM,DGSTFN_AVG,REVISIT_INTENTION_AVG,RCMDTN_INTENTION_AVG,TRAVEL_LIKE_SGG_1,TRAVEL_STYL_ALL,TRAVEL_MOTIVE_ALL,COMPANION_AGE_GRP_1,COMPANION_AGE_GRP_2,COMPANION_AGE_GRP_3,COMPANION_AGE_GRP_4,COMPANION_AGE_GRP_5,COMPANION_GENDER_1,COMPANION_GENDER_2,COMPANION_GENDER_3,COMPANION_GENDER_4,COMPANION_GENDER_5,VALUE_SEGMENT,VALUE_SEGMENT_SUB
e000329,여,20,월평균 200만원 ~ 300만원 미만,41,경기도,미혼,사무 종사자,3,3,16,94,89510,537060,268530,179020,0,537060,0,,N,4,,쇼핑;드라마 촬영지 방문;유흥/오락(나이트라이프);지역 축제/이벤트 참가,2인 여행(가족 외),2,,4,3.25,3.666666667,50130,"자연 선호 약간선호,자연 선호 매우선호,자연 선호 약간선호,자연 선호 약간선호,자연 선호 중간선호,도시 선호 중간선호,도시 선호 약간선호,자연 선호 매우선호","여행 동반자와의 친밀감 및 유대감 증진,쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식,일상적인 환경 및 역할에서의 탈출, 지루함 탈피",20대,,,,,남자,,,,,A,A0
e000331,여,30,월평균 300만원 ~ 400만원 미만,26,부산광역시,미혼,기타,1,3,13,372.5,136433.3333,409300,409300,136433.333333,0,287400,121900,,N,4,"KTX/SRT(고속열차),택시,항공기","쇼핑;테마파크, 놀이시설, 동/식물원 방문",나홀로 여행,1,,4.090909091,3.636363636,3.909090909,50130,"자연 선호 약간선호,도시 선호 중간선호,도시 선호 약간선호,중립,자연 선호 약간선호,도시 선호 약간선호,도시 선호 중간선호,자연 선호 약간선호","쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식,일상적인 환경 및 역할에서의 탈출, 지루함 탈피,기타",,,,,,,,,,,A,A0
e000332,남,20,월평균 100만원 ~ 200만원 미만,28,인천광역시,미혼,서비스 종사자,2,2,7,230,92075,368300,184150,184150,65000,243000,60300,모텔/여관,Y,1,자가용(승용/승합/트럭 등등),"쇼핑;테마파크, 놀이시설, 동/식물원 방문;야외 스포츠, 레포츠 활동;유흥/오락(나이트라이프);지역 축제/이벤트 참가",2인 여행(가족 외),2,,4.4,3.6,3.8,26500,"중립,자연 선호 매우선호,자연 선호 매우선호,중립,도시 선호 매우선호,자연 선호 매우선호,도시 선호 매우선호,자연 선호 매우선호","특별한 목적(칠순여행, 신혼여행, 수학여행, 인센티브여행),여행 동반자와의 친밀감 및 유대감 증진,일상적인 환경 및 역할에서의 탈출, 지루함 탈피",20대,,,,,남자,,,,,A,B1
e000334,여,20,월평균 200만원 ~ 300만원 미만,28,인천광역시,미혼,사무 종사자,1,2,8,111.4285714,61225,244900,122450,122450,48000,156900,6000,호텔,Y,3,자가용(승용/승합/트럭 등등),쇼핑;SNS 인생샷 여행;인플루언서 따라하기 여행;지역 문화예술/공연/전시시설 관람;지역 축제/이벤트 참가,2인 여행(가족 외),2,,4.666666667,4.666666667,4.666666667,41280,"자연 선호 약간선호,자연 선호 약간선호,자연 선호 약간선호,도시 선호 중간선호,자연 선호 약간선호,자연 선호 중간선호,도시 선호 중간선호,도시 선호 매우선호","여행 동반자와의 친밀감 및 유대감 증진,새로운 경험 추구,쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",20대,,,,,남자,,,,,B,C1
e000336,여,30,월평균 300만원 ~ 400만원 미만,41,경기도,기혼,서비스 종사자,2,3,9,270,60037.88889,540341,180113.666667,180113.666667,380241,160100,0,호텔,Y,3,,역사 유적지 방문;교육/체험 프로그램 참가;호캉스 여행;인플루언서 따라하기 여행,자녀 동반 여행,3,,5,5,5,42170,"자연 선호 약간선호,자연 선호 매우선호,자연 선호 매우선호,중립,자연 선호 중간선호,자연 선호 매우선호,자연 선호 매우선호,도시 선호 매우선호","여행 동반자와의 친밀감 및 유대감 증진,역사 탐방, 문화적 경험 등 교육적 동기,SNS 사진 등록 등 과시",30대,~9세이하,,,,남자,여자,,,,B,C1
e000337,남,30,월평균 200만원 ~ 300만원 미만,41,경기도,미혼,사무 종사자,2,3,26,91.2,140853.3333,845120,422560,281706.666667,255200,554320,35600,호텔,Y,4,"버스 + 지하철,택시",쇼핑;SNS 인생샷 여행;신규 여행지 발굴;시티투어;지역 문화예술/공연/전시시설 관람,2인 여행(가족 외),2,,3.625,3.625,3.833333333,43150,"자연 선호 약간선호,자연 선호 매우선호,자연 선호 약간선호,도시 선호 중간선호,자연 선호 약간선호,자연 선호 중간선호,도시 선호 중간선호,도시 선호 약간선호","SNS 사진 등록 등 과시,여행 동반자와의 친밀감 및 유대감 증진,기타",30대,,,,,여자,,,,,A,A1
e000338,여,40,월평균 100만원 ~ 200만원 미만,41,경기도,기혼,사무 종사자,1,1,9,86.25,84650,84650,84650,84650,0,12500,21800,,N,2,"자가용(승용/승합/트럭 등등),지하철,택시",Well-ness 여행;SNS 인생샷 여행;신규 여행지 발굴;인플루언서 따라하기 여행;지역 문화예술/공연/전시시설 관람,나홀로 여행,1,,4.571428571,4.857142857,4.571428571,42210,"중립,자연 선호 약간선호,중립,도시 선호 약간선호,자연 선호 약간선호,자연 선호 약간선호,자연 선호 매우선호,도시 선호 매우선호","SNS 사진 등록 등 과시,진정한 자아 찾기 또는 자신을 되돌아볼 기회 찾기,역사 탐방, 문화적 경험 등 교육적 동기",,,,,,,,,,,B,A0
e000339,남,20,소득없음 ,30,대전광역시,미혼,학생,6,3,27,55.38461538,43110,129330,129330,43110,0,129330,0,,N,4,,"쇼핑;테마파크, 놀이시설, 동/식물원 방문;역사 유적지 방문;시티투어;야외 스포츠, 레포츠 활동",나홀로 여행,1,,3.72,3.48,3.64,42210,"자연 선호 약간선호,자연 선호 중간선호,자연 선호 중간선호,자연 선호 약간선호,중립,자연 선호 매우선호,자연 선호 약간선호,중립","쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식,일상적인 환경 및 역할에서의 탈출, 지루함 탈피,새로운 경험 추구",,,,,,,,,,,C,C0
e000342,남,60,월평균 300만원 ~ 400만원 미만,30,대전광역시,기혼,전문가 및 관련 종사자,1,3,18,90,36923.33333,664620,110770,221540,0,531900,132720,,N,4,"KTX/SRT(고속열차),자가용(승용/승합/트럭 등등),택시",쇼핑;Well-ness 여행;SNS 인생샷 여행;신규 여행지 발굴;시티투어,3대 동반 여행(친척 포함),6,경기도 부천시,5,5,5,50110,"중립,자연 선호 중간선호,자연 선호 중간선호,자연 선호 약간선호,중립,중립,자연 선호 약간선호,도시 선호 중간선호","여행 동반자와의 친밀감 및 유대감 증진,기타,쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",~9세이하,30대,70세이상,60대,30대,남자,여자,남자,여자,여자,C,C0
e000344,남,30,월평균 300만원 ~ 400만원 미만,36,세종특별자치시,기혼,서비스 종사자,2,2,7,300,106029.1667,636175,212058.333333,318087.5,444675,168000,23500,호텔,Y,2,자가용(승용/승합/트럭 등등),"쇼핑;드라마 촬영지 방문;테마파크, 놀이시설, 동/식물원 방문;역사 유적지 방문;지역 문화예술/공연/전시시설 관람",자녀 동반 여행,3,,4,4,4,11710,"도시 선호 매우선호,자연 선호 매우선호,자연 선호 매우선호,자연 선호 중간선호,자연 선호 매우선호,도시 선호 매우선호,자연 선호 매우선호,도시 선호 매우선호","쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식,역사 탐방, 문화적 경험 등 교육적 동기,여행 동반자와의 친밀감 및 유대감 증진",30대,~9세이하,,,,여자,여자,,,,A,B1
e000345,남,30,소득없음 ,29,광주광역시,미혼,학생,7,2,13,165,124583.3333,747500,249166.666667,373750,60000,660100,27400,모텔/여관,Y,4,"버스 + 지하철,택시",SNS 인생샷 여행;지역 문화예술/공연/전시시설 관람;지역 축제/이벤트 참가,3인 이상 여행(가족 외),3,,4,3.454545455,3.363636364,11440,"도시 선호 중간선호,자연 선호 중간선호,자연 선호 매우선호,도시 선호 중간선호,중립,도시 선호 중간선호,도시 선호 중간선호,도시 선호 약간선호","역사 탐방, 문화적 경험 등 교육적 동기,일상적인 환경 및 역할에서의 탈출, 지루함 탈피,쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",20대,20대,,,,남자,남자,,,,A,A1
e000346,남,60,월평균 400만원 ~ 500만원 미만,11,서울특별시,기혼,전문가 및 관련 종사자,1,1,4,180,22333.33333,67000,22333.333333,67000,0,27000,40000,,N,1,자가용(승용/승합/트럭 등등),Well-ness 여행;SNS 인생샷 여행;신규 여행지 발굴,3인 이상 여행(가족 외),3,서울특별시 마포구,4,3.5,3.5,26200,"자연 선호 약간선호,도시 선호 약간선호,중립,도시 선호 중간선호,자연 선호 약간선호,도시 선호 약간선호,중립,도시 선호 약간선호","새로운 경험 추구,여행 동반자와의 친밀감 및 유대감 증진,일상적인 환경 및 역할에서의 탈출, 지루함 탈피",40대,10대,,,,여자,남자,,,,C,C0
e000347,남,40,월평균 300만원 ~ 400만원 미만,31,울산광역시,미혼,기타,2,4,22,128.5714286,259535,1038140,1038140,259535,50000,873940,114200,기타,Y,2,"KTX/SRT(고속열차),지하철,택시,항공기","테마파크, 놀이시설, 동/식물원 방문;시티투어;캠핑",나홀로 여행,1,울산광역시 동구,4,3.833333333,3.833333333,41570,"도시 선호 매우선호,자연 선호 매우선호,도시 선호 중간선호,도시 선호 중간선호,도시 선호 중간선호,중립,도시 선호 약간선호,중립","쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식,,",,,,,,,,,,,A,A1
e000350,여,30,소득없음 ,28,인천광역시,기혼,전업주부,2,1,5,172.5,15500,46500,15500,46500,0,43500,3000,,N,2,자가용(승용/승합/트럭 등등),"쇼핑;테마파크, 놀이시설, 동/식물원 방문;SNS 인생샷 여행",자녀 동반 여행,3,,3.333333333,3.333333333,3.333333333,28200,"도시 선호 약간선호,자연 선호 중간선호,자연 선호 중간선호,자연 선호 약간선호,도시 선호 중간선호,중립,도시 선호 중간선호,도시 선호 약간선호","기타,일상적인 환경 및 역할에서의 탈출, 지루함 탈피,여행 동반자와의 친밀감 및 유대감 증진",30대,~9세이하,,,,남자,남자,,,,C,C0
e000352,여,30,월평균 300만원 ~ 400만원 미만,36,세종특별자치시,미혼,전문가 및 관련 종사자,2,2,13,115,168775,675100,337550,337550,270000,349400,55700,호텔,Y,1,"KTX/SRT(고속열차),지하철,택시",SNS 인생샷 여행;호캉스 여행;지역 문화예술/공연/전시시설 관람;유흥/오락(나이트라이프),2인 여행(가족 외),2,,3.727272727,3.636363636,3.636363636,50130,"도시 선호 중간선호,자연 선호 중간선호,자연 선호 매우선호,자연 선호 중간선호,자연 선호 약간선호,자연 선호 약간선호,중립,도시 선호 중간선호","여행 동반자와의 친밀감 및 유대감 증진,일상적인 환경 및 역할에서의 탈출, 지루함 탈피,쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",40대,,,,,남자,,,,,A,A1
e000353,여,40,월평균 100만원 미만,41,경기도,미혼,사무 종사자,2,1,7,105,27000,27000,27000,27000,0,25000,2000,,N,1,자가용(승용/승합/트럭 등등),쇼핑;SNS 인생샷 여행;지역 문화예술/공연/전시시설 관람,나홀로 여행,1,경기도 고양시 일산서구,4.2,4.2,4.2,26350,"중립,중립,도시 선호 약간선호,자연 선호 매우선호,자연 선호 중간선호,자연 선호 약간선호,도시 선호 중간선호,자연 선호 매우선호","일상적인 환경 및 역할에서의 탈출, 지루함 탈피,쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식,진정한 자아 찾기 또는 자신을 되돌아볼 기회 찾기",,,,,,,,,,,C,C0
e000355,여,40,소득없음 ,11,서울특별시,기혼,전업주부,2,1,3,270,66033.33333,198100,66033.333333,198100,0,101800,88100,,N,2,자가용(승용/승합/트럭 등등),"쇼핑;교육/체험 프로그램 참가;테마파크, 놀이시설, 동/식물원 방문;지역 문화예술/공연/전시시설 관람",자녀 동반 여행,3,서울특별시 마포구,5,5,5,42150,"자연 선호 약간선호,자연 선호 약간선호,자연 선호 매우선호,자연 선호 약간선호,중립,자연 선호 매우선호,자연 선호 중간선호,도시 선호 중간선호","새로운 경험 추구,역사 탐방, 문화적 경험 등 교육적 동기,여행 동반자와의 친밀감 및 유대감 증진",40대,~9세이하,,,,남자,여자,,,,B,B0
e000357,여,30,월평균 300만원 ~ 400만원 미만,41,경기도,기혼,사무 종사자,2,1,10,70,1519000,1519000,1519000,1519000,0,1507300,11700,,N,2,"KTX/SRT(고속열차),지하철",쇼핑,나홀로 여행,1,,5,4,4,41250,"자연 선호 매우선호,자연 선호 매우선호,자연 선호 매우선호,자연 선호 약간선호,자연 선호 중간선호,도시 선호 중간선호,자연 선호 약간선호,자연 선호 중간선호","일상적인 환경 및 역할에서의 탈출, 지루함 탈피,,",,,,,,,,,,,A,A0
e000360,남,30,월평균 300만원 ~ 400만원 미만,41,경기도,기혼,사무 종사자,5,1,5,142.5,46300,92600,46300,92600,0,62600,30000,,N,2,자가용(승용/승합/트럭 등등),Well-ness 여행;SNS 인생샷 여행;신규 여행지 발굴;인플루언서 따라하기 여행;지역 축제/이벤트 참가,2인 가족 여행,2,경기도 성남시 수정구,3.666666667,3.333333333,3.333333333,50130,"자연 선호 중간선호,자연 선호 매우선호,자연 선호 매우선호,도시 선호 약간선호,중립,자연 선호 중간선호,자연 선호 매우선호,도시 선호 매우선호","쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식,운동, 건강 증진 및 충전,SNS 사진 등록 등 과시",30대,,,,,남자,,,,,C,B0
e000362,여,40,월평균 300만원 ~ 400만원 미만,41,경기도,기혼,사무 종사자,5,2,7,205,56500,226000,113000,113000,0,196000,30000,,N,2,자가용(승용/승합/트럭 등등),"쇼핑;테마파크, 놀이시설, 동/식물원 방문;SNS 인생샷 여행;야외 스포츠, 레포츠 활동;캠핑",2인 가족 여행,2,경기도 부천시,4.2,4.2,4.2,50130,"자연 선호 중간선호,자연 선호 중간선호,자연 선호 매우선호,도시 선호 중간선호,자연 선호 약간선호,자연 선호 중간선호,자연 선호 매우선호,도시 선호 중간선호","일상적인 환경 및 역할에서의 탈출, 지루함 탈피,새로운 경험 추구,쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",40대,,,,,남자,,,,,B,B0
e000364,여,30,월평균 200만원 ~ 300만원 미만,11,서울특별시,미혼,사무 종사자,4,3,9,191.25,12716.66667,38150,38150,12716.666667,0,22700,15450,,N,3,버스 + 지하철,쇼핑;역사 유적지 방문;지역 문화예술/공연/전시시설 관람,나홀로 여행,1,,3.4,2.6,3,47130,"중립,중립,중립,자연 선호 약간선호,자연 선호 약간선호,중립,자연 선호 중간선호,자연 선호 약간선호","역사 탐방, 문화적 경험 등 교육적 동기,일상적인 환경 및 역할에서의 탈출, 지루함 탈피,쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",,,,,,,,,,,C,C0
e000366,여,40,월평균 100만원 ~ 200만원 미만,11,서울특별시,기혼,전문가 및 관련 종사자,2,2,7,225,51735,310410,103470,155205,175130,78930,0,호텔,Y,2,,"테마파크, 놀이시설, 동/식물원 방문;야외 스포츠, 레포츠 활동;지역 문화예술/공연/전시시설 관람;캠핑;지역 축제/이벤트 참가",자녀 동반 여행,3,,4,4,4,50110,"자연 선호 중간선호,자연 선호 매우선호,자연 선호 매우선호,자연 선호 중간선호,자연 선호 중간선호,자연 선호 약간선호,자연 선호 중간선호,자연 선호 중간선호","여행 동반자와의 친밀감 및 유대감 증진,일상적인 환경 및 역할에서의 탈출, 지루함 탈피,쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",40대,~9세이하,,,,남자,남자,,,,B,C1
e000369,여,30,월평균 200만원 ~ 300만원 미만,41,경기도,미혼,사무 종사자,2,2,13,112.5,209850,419700,419700,209850,257400,151300,11000,호텔,Y,2,버스 + 지하철,쇼핑;역사 유적지 방문;지역 문화예술/공연/전시시설 관람,나홀로 여행,1,,4.181818182,3.636363636,4.272727273,42150,"자연 선호 약간선호,자연 선호 약간선호,도시 선호 약간선호,자연 선호 중간선호,자연 선호 약간선호,중립,자연 선호 약간선호,도시 선호 약간선호","역사 탐방, 문화적 경험 등 교육적 동기,일상적인 환경 및 역할에서의 탈출, 지루함 탈피,쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",,,,,,,,,,,A,A1
